Ukazatel,Čtvrtletí,Šetření,"ČR, regiony, kraje-Stát","ČR, regiony, kraje-Region","ČR, regiony, kraje-Kraj",Hodnota,MJ_TEXT,MJ_SYMBOL
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,24089.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,21917.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,23438.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,20882.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,22023.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,22420.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,22076.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,21540.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,21911.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,23493.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,21924.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,21580.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2012,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,22639.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Praha,Hlavní město Praha,32498.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,25025.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,21886.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,23318.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,21080.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,22061.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,22448.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,22458.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,21485.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,21849.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,23343.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,21559.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,21762.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2012,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,22795.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Praha,Hlavní město Praha,32640.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,23705.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,21329.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,22814.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,20536.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,21735.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,21851.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,21534.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,20936.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,21363.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,22913.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,21162.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,20936.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2012,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,22118.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Praha,Hlavní město Praha,34657.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,25648.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,23557.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,25109.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,22295.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,23447.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,23778.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,23452.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,23140.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,23152.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,25173.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,23546.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,23188.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2011,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,24562.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Praha,Hlavní město Praha,32136.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,23836.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,21511.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,23034.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,20556.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,21751.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,22012.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,21692.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,21235.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,21501.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,23022.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,21532.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,21090.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2011,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,22269.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Praha,Hlavní město Praha,32337.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,24420.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,21277.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,22734.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,20447.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,21608.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,21926.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,21835.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,20903.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,21512.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,22894.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,21153.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,21174.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2011,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,22253.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Praha,Hlavní město Praha,32128.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,22885.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,20683.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,21892.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,19760.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,21026.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,21163.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,20877.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,20259.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,20658.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,22117.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,20382.0,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2011,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,20169.0,koruna česká,Kč
