"Ukazatel","Čtvrtletí","Šetření","ČR, regiony, kraje-Stát","ČR, regiony, kraje-Region","ČR, regiony, kraje-Kraj","Hodnota","MJ_TEXT","MJ_SYMBOL"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Moravskoslezsko","","-1.8260661394","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Moravskoslezsko","","99.5795009253","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Moravskoslezsko","","35134.4615381745","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Moravskoslezsko","","3030.9130776178","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Moravskoslezsko","","109.4410531638","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","855.7672126352","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","31.6312115112","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","103.8381057821","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","52873.4555225046","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","3698.4744881203","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","107.5210491399","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","903.906646628","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","30.2381456614","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","103.4610548083","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","50057.5693559476","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","3670.5562266135","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Praha","Hlavní město Praha","107.9128962591","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","416.1271453974","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","2.7904571535","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","100.675105122","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","40108.2001877997","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","2642.9237034825","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","107.0543285717","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","433.5101831954","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","2.505111402","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","100.5812255043","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","38499.9280251093","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","2570.4823651427","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Střední Čechy","Středočeský kraj","107.1542499973","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","217.0708038262","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","0.1978964562","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","100.0912499669","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","36742.4093606671","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","2960.1458444998","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","108.7624260082","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","226.3064579875","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","-0.2312782181","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","99.8979074207","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","35242.9374104328","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","2901.9339687825","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Jihočeský kraj","108.9729249558","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","218.3098293565","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","5.1653530571","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","102.4234046065","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","38095.2177315034","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","2710.4094304669","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","107.6598109771","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","227.9274136588","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","5.1428763896","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","102.3084530249","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","36487.7587507402","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","2634.0787479596","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Jihozápad","Plzeňský kraj","107.7807752296","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","83.5129917323","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","2.411947544","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","102.9740030701","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","34654.6500143608","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","2661.4138370231","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","108.3186765549","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","87.0515489397","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","1.942885588","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","102.2828293989","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","33245.9736258083","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","2759.2433828055","",""
"Průměrná hrubá měsíční mzda na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Karlovarský kraj","109.0506373127","procento","%"
"Průměrný evidenční počet zaměstnanců přepočtený (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","240.3152692618","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","-0.1228076048","",""
"Průměrný evidenční počet zaměstnanců přepočtený - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","99.9489233958","procento","%"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","37360.2658733878","koruna česká","Kč"
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční rozdíl (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","2757.9848486328","",""
"Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","107.9705290141","procento","%"
"Průměrný evidenční počet zaměstnanců na fyzické osoby (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","249.6569820113","tisíc osob","tis. osob (tis. os.)"
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční rozdíl (tis. osob)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","-0.7393289036","",""
"Průměrný evidenční počet zaměstnanců na fyzické osoby - meziroční index (%)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","99.7047365032","",""
"Průměrná hrubá měsíční mzda na fyzické osoby (Kč)","1. čtvrtletí 2023","Pracovištní metoda","Česko","Severozápad","Ústecký kraj","35962.3122923565","koruna česká","Kč"
