Ukazatel,IndicatorType,Počet obyvatel obce,VELSKUPOBC,Území-Stát,Uz023h22.STAT,Území-Kraj,Uz023h22.KRAJ,Území-Okres,Uz023h22.OKRES,Druh nemovitosti,REPRCENNEM,Roční a 3-letá období,CAS1R3R1,Hodnota
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihočeský kraj,CZ031,,,Byty [Kč/m2],10602,2021,2021,34409
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihočeský kraj,CZ031,,,Byty [Kč/m2],10602,2022,2022,43946
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihočeský kraj,CZ031,,,Byty [Kč/m2],10602,2023,2023,39370
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihočeský kraj,CZ031,,,Byty [Kč/m2],10602,2024,2024,42195
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihočeský kraj,CZ031,,,Byty [Kč/m2],10602,2025,2025,48689
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Rodinné domy [Kč/m2],10302,2019,2019,30929
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Rodinné domy [Kč/m2],10302,2020,2020,33526
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Rodinné domy [Kč/m2],10302,2021,2021,36852
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Rodinné domy [Kč/m2],10302,2022,2022,43203
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Rodinné domy [Kč/m2],10302,2023,2023,42232
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Rodinné domy [Kč/m2],10302,2024,2024,47091
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Rodinné domy [Kč/m2],10302,2025,2025,48513
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Byty [Kč/m2],10602,2019,2019,24448
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Byty [Kč/m2],10602,2020,2020,27172
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Byty [Kč/m2],10602,2021,2021,35356
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Byty [Kč/m2],10602,2022,2022,43775
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Byty [Kč/m2],10602,2023,2023,40824
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Byty [Kč/m2],10602,2024,2024,44298
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Plzeňský kraj,CZ032,,,Byty [Kč/m2],10602,2025,2025,49919
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Rodinné domy [Kč/m2],10302,2019,2019,23725
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Rodinné domy [Kč/m2],10302,2020,2020,28612
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Rodinné domy [Kč/m2],10302,2021,2021,31171
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Rodinné domy [Kč/m2],10302,2022,2022,34948
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Rodinné domy [Kč/m2],10302,2023,2023,35593
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Rodinné domy [Kč/m2],10302,2024,2024,35776
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Rodinné domy [Kč/m2],10302,2025,2025,41552
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Byty [Kč/m2],10602,2019,2019,16428
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Byty [Kč/m2],10602,2020,2020,18219
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Byty [Kč/m2],10602,2021,2021,24680
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Byty [Kč/m2],10602,2022,2022,28714
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Byty [Kč/m2],10602,2023,2023,27529
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Byty [Kč/m2],10602,2024,2024,30531
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Karlovarský kraj,CZ041,,,Byty [Kč/m2],10602,2025,2025,34372
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Rodinné domy [Kč/m2],10302,2019,2019,25392
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Rodinné domy [Kč/m2],10302,2020,2020,28080
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Rodinné domy [Kč/m2],10302,2021,2021,31767
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Rodinné domy [Kč/m2],10302,2022,2022,37637
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Rodinné domy [Kč/m2],10302,2023,2023,34732
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Rodinné domy [Kč/m2],10302,2024,2024,39797
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Rodinné domy [Kč/m2],10302,2025,2025,41658
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Byty [Kč/m2],10602,2019,2019,17979
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Byty [Kč/m2],10602,2020,2020,19756
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Byty [Kč/m2],10602,2021,2021,28349
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Byty [Kč/m2],10602,2022,2022,35163
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Byty [Kč/m2],10602,2023,2023,31469
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Byty [Kč/m2],10602,2024,2024,33130
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Ústecký kraj,CZ042,,,Byty [Kč/m2],10602,2025,2025,38356
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Rodinné domy [Kč/m2],10302,2019,2019,27051
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Rodinné domy [Kč/m2],10302,2020,2020,30111
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Rodinné domy [Kč/m2],10302,2021,2021,36941
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Rodinné domy [Kč/m2],10302,2022,2022,40213
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Rodinné domy [Kč/m2],10302,2023,2023,42787
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Rodinné domy [Kč/m2],10302,2024,2024,43943
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Rodinné domy [Kč/m2],10302,2025,2025,46964
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Byty [Kč/m2],10602,2019,2019,21029
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Byty [Kč/m2],10602,2020,2020,24289
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Byty [Kč/m2],10602,2021,2021,29296
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Byty [Kč/m2],10602,2022,2022,41630
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Byty [Kč/m2],10602,2023,2023,38014
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Byty [Kč/m2],10602,2024,2024,39273
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Liberecký kraj,CZ051,,,Byty [Kč/m2],10602,2025,2025,45262
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Rodinné domy [Kč/m2],10302,2019,2019,25842
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Rodinné domy [Kč/m2],10302,2020,2020,29374
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Rodinné domy [Kč/m2],10302,2021,2021,33843
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Rodinné domy [Kč/m2],10302,2022,2022,42523
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Rodinné domy [Kč/m2],10302,2023,2023,40588
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Rodinné domy [Kč/m2],10302,2024,2024,39481
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Rodinné domy [Kč/m2],10302,2025,2025,47028
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Byty [Kč/m2],10602,2019,2019,23156
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Byty [Kč/m2],10602,2020,2020,25510
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Byty [Kč/m2],10602,2021,2021,34387
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Byty [Kč/m2],10602,2022,2022,38789
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Byty [Kč/m2],10602,2023,2023,39663
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Byty [Kč/m2],10602,2024,2024,44828
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Královéhradecký kraj,CZ052,,,Byty [Kč/m2],10602,2025,2025,46981
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Rodinné domy [Kč/m2],10302,2019,2019,27201
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Rodinné domy [Kč/m2],10302,2020,2020,29639
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Rodinné domy [Kč/m2],10302,2021,2021,37152
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Rodinné domy [Kč/m2],10302,2022,2022,42933
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Rodinné domy [Kč/m2],10302,2023,2023,40156
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Rodinné domy [Kč/m2],10302,2024,2024,42883
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Rodinné domy [Kč/m2],10302,2025,2025,47036
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Byty [Kč/m2],10602,2019,2019,23533
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Byty [Kč/m2],10602,2020,2020,29108
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Byty [Kč/m2],10602,2021,2021,35877
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Byty [Kč/m2],10602,2022,2022,43364
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Byty [Kč/m2],10602,2023,2023,42155
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Byty [Kč/m2],10602,2024,2024,44627
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Pardubický kraj,CZ053,,,Byty [Kč/m2],10602,2025,2025,49846
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Rodinné domy [Kč/m2],10302,2019,2019,25748
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Rodinné domy [Kč/m2],10302,2020,2020,29606
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Rodinné domy [Kč/m2],10302,2021,2021,32735
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Rodinné domy [Kč/m2],10302,2022,2022,37568
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Rodinné domy [Kč/m2],10302,2023,2023,39632
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Rodinné domy [Kč/m2],10302,2024,2024,44643
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Rodinné domy [Kč/m2],10302,2025,2025,43735
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Byty [Kč/m2],10602,2019,2019,22305
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Byty [Kč/m2],10602,2020,2020,25953
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Byty [Kč/m2],10602,2021,2021,31640
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Byty [Kč/m2],10602,2022,2022,43322
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Byty [Kč/m2],10602,2023,2023,42979
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Byty [Kč/m2],10602,2024,2024,45559
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Kraj Vysočina,CZ063,,,Byty [Kč/m2],10602,2025,2025,49621
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Rodinné domy [Kč/m2],10302,2019,2019,31425
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Rodinné domy [Kč/m2],10302,2020,2020,34400
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Rodinné domy [Kč/m2],10302,2021,2021,38796
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Rodinné domy [Kč/m2],10302,2022,2022,44105
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Rodinné domy [Kč/m2],10302,2023,2023,43279
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Rodinné domy [Kč/m2],10302,2024,2024,47040
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Rodinné domy [Kč/m2],10302,2025,2025,49190
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Byty [Kč/m2],10602,2019,2019,28794
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Byty [Kč/m2],10602,2020,2020,32584
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Byty [Kč/m2],10602,2021,2021,40824
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Byty [Kč/m2],10602,2022,2022,51175
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Byty [Kč/m2],10602,2023,2023,50762
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Byty [Kč/m2],10602,2024,2024,54726
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Jihomoravský kraj,CZ064,,,Byty [Kč/m2],10602,2025,2025,63561
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Rodinné domy [Kč/m2],10302,2019,2019,27041
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Rodinné domy [Kč/m2],10302,2020,2020,27726
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Rodinné domy [Kč/m2],10302,2021,2021,32506
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Rodinné domy [Kč/m2],10302,2022,2022,40277
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Rodinné domy [Kč/m2],10302,2023,2023,38412
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Rodinné domy [Kč/m2],10302,2024,2024,39111
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Rodinné domy [Kč/m2],10302,2025,2025,44480
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Byty [Kč/m2],10602,2019,2019,21968
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Byty [Kč/m2],10602,2020,2020,24070
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Byty [Kč/m2],10602,2021,2021,33083
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Byty [Kč/m2],10602,2022,2022,40213
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Byty [Kč/m2],10602,2023,2023,39684
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Byty [Kč/m2],10602,2024,2024,40655
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Olomoucký kraj,CZ071,,,Byty [Kč/m2],10602,2025,2025,43891
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Rodinné domy [Kč/m2],10302,2019,2019,22478
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Rodinné domy [Kč/m2],10302,2020,2020,27829
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Rodinné domy [Kč/m2],10302,2021,2021,29730
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Rodinné domy [Kč/m2],10302,2022,2022,36665
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Rodinné domy [Kč/m2],10302,2023,2023,34451
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Rodinné domy [Kč/m2],10302,2024,2024,37382
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Rodinné domy [Kč/m2],10302,2025,2025,42307
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Byty [Kč/m2],10602,2019,2019,24299
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Byty [Kč/m2],10602,2020,2020,25589
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Byty [Kč/m2],10602,2021,2021,34606
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Byty [Kč/m2],10602,2022,2022,43126
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Byty [Kč/m2],10602,2023,2023,41279
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Byty [Kč/m2],10602,2024,2024,44884
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Zlínský kraj,CZ072,,,Byty [Kč/m2],10602,2025,2025,48743
Průměrná jednotková kupní cena nemovitosti,7432,2 000 - 9 999 obyv.,432000641000000,Česko,CZ,Moravskoslezský kraj,CZ080,,,Rodinné domy [Kč/m2],10302,2019,2019,27124
